id,estado,direccion_completa,tipo,lon,lat
137,Barinas,"Estado Barinas , Municipio Ezequiel Zamora , Santa Barbara Hospital Dr. Rafael Rangel Hospital Tipo I Santa Barbara Carretera 4 Entre Calles 25 Y 27 Calles 27, Carrera 4, Sector Jose Antonio Paez, Santa Bárbara 5210, Barinas, Venezuela",Hospital,-71.1882962,7.8165425
138,Barinas,"Estado Barinas , Municipio Ezequiel Zamora , Santa Barbara Ipasme Santa Barbara De Barinas Unidades Tipo I Santa Barbara Municipio Ezequiel Zamora Parroquia, Prolongación Calle 26, Entre Calles 7 Y 8, Santa Barbara Aeropuerto Santa Barbara, Venezuela, Santa Bárbara 5210, Barinas, Venezuela",otras,-71.1659105,7.804783
139,Barinas,"Estado Barinas , Municipio Zequiel Zamora , Santa Barbara Barbara Centros De Diagnóstico Int Egral Aeropuerto Centro De Diagnostico Integral Doña Elena Maria De Cruces - Santa Carrera 7 Entre 3 Y 5.Barrio, Aeropuerto.santa Barbara Aeropuerto Santa Barbara, Venezuela, Santa Bárbara 5210, Barinas, Venezuela",Centro de Diagnóstico Integral,-71.1659105,7.804783
140,Barinas,"Estado Barinas , Municipio Edraza , Ciudad Bolivia Hospital Dr. Francisco Lazo Marti Hospital Tipo I Piñaludeña Urb.piñaludueña Calle 4 Con Av. Urb. Piña Lidueña, Pedraza, Ciudad Bolivia, Barinas, Estado Barinas, Cd Bolivia 5214, Barinas, Venezuela",Hospital,-70.5686972,8.3511737
141,Barinas,"Estado Barinas , Municipio Ojas , Libertad Hospital Dr. Manuel Heredia Salas Hospital Tipo I Libertad Libertad Calle Principal Cerca Libertad 5220, Barinas, Venezuela",Hospital,-69.6280107,8.3312905
142,Bolívar,"Estado  Bolivar , Ciudad Ciudad Bolivar Av. Siegart Con Calle Independencia, Ciudad Bolívar. Centro Medico Orinoco . Teléfonos:  (0285)  632.8411 / 8644 / 3741",Privada,-63.5525839,8.1302619
143,Bolívar,"Estado  Bolivar , Ciudad Ciudad Bolivar Av. Nuestra Sra. De Las Nieves. Upata, Al Lado De La Inspectoria Del Trabajo Clinica Nuestra Señora De Las Nieves, C.a . Teléfonos:  (0285)  617.0151 Al 54    Fax: 632.3142",Privada,-62.4015536,8.0093062
144,Bolívar,"Estado  Bolivar , Ciudad Ciudad Bolivar Av. Mario Briceño Iragorri Cruce Con Paseo Heres Clinica San Pedro, S.a. . Teléfonos:  0285-632,0760 / 2390 / 4280",Privada,-63.5431074,8.1283553
145,Bolívar,"Estado  Bolivar , Ciudad Puerto Ordaz Av. Guarapiche, Cc Roraima, Pb, Locales 01 Y 02 Centro
Oftalmologico Alianza, C.a. . Teléfonos:  0286-951,4709 / 5601",Privada,-62.7519965,8.2854224
146,Bolívar,"Estado  Bolivar , Ciudad Puerto
Ordaz Vía Venezuela, Esq. Con Av. Bolívar, Puerto
Ordaz Clinica Puerto Ordaz,
C.a. . Teléfonos:  (0286) 920.5711 / 5706 / 923.5711",Privada,-62.7141997,8.3093722
147,Bolívar,"Estado  Bolivar , Ciudad Puerto Ordaz Av. Atlántico Con Av. Ew-A Unare Ii, Puerto Ordaz. Hospital De Clinicas De Ceciamb, C.a. . Teléfonos:  (0286) 952.2245 / 952.4445 / 712.0100
(Central)",Privada,-62.7593952,8.2672062
148,Bolívar,"Estado  Bolivar , Ciudad San Felix Av. Antonio Berrio Centro Comercial Rio Orinoco San Felix. Instituto Clinico Infantil . Teléfonos:  (0286) - 9313181",Privada,-62.669654,8.3532066
149,Bolívar,"Estado  Bolivar , Ciudad Upata Av. Valmore Rodríguez, Urb. Bicentenario Nº 40, Upata Centro De Especialidades Medicas Upata, C.a . Teléfonos:  (0288) 221.2592 / 221,3249",Privada,-62.3969227,8.0031619
150,Bolívar,"Bolívar ,  Oriente ,  “Ciudad Bolívar Av. Germania Frente A Almacenes Coma” ,  02856321026
02856321975",otras,-63.531544,8.133288
151,Bolívar,"Bolívar ,  Oriente ,  “Barrio Guaiparo, San Félix, Ciudad Guayana, Servicio De Pediatría, Anexo Menca De Leoni” ,  02869311202
02869131208
02869321920",otras,-62.69004,8.342928
152,Bolívar,"Hospital Ruiz Y Páez, Avenida Germania, Cdad. Bolívar 8001, Bolívar, Venezuela",Hospital,-63.5314327,8.1330964
153,Bolívar,"Ambulatorio De Manoa, Av. Antonio De Berrio, Ciudad Guayana 8051, Bolívar, Venezuela",Hospital,-62.6589032,8.3551074
154,Bolívar,"Policlínica Santa Ana, Avenida 17 De Diciembre, Cdad. Bolívar 8001, Bolívar, Venezuela",Clínica,-63.5446074,8.1193281
155,Bolívar,"Clínica Linda Valle, Villa Bolivia Iii, Avenida Bolivia, Ciudad Guayana 8050, Bolívar, Venezuela",Clínica,-62.7144743,8.3082662
156,Bolívar,"Clínica Nevery, Ud-101 Carrera 2 San Félix, Ciudad Guayana 8051, Bolívar, Venezuela",Clínica,-62.6641008,8.3672269
157,Bolívar,"Centro Clínico San Andrés, Calle Principal 4a, Ciudad Guayana 8050, Bolívar, Venezuela",Clínica,-62.8002774,8.2549144
158,Bolívar,"El Chuponal, Unnamed Road, 8057, Bolívar, Venezuela",Clínica,-61.4527148,7.3095474
159,Bolívar,"Hospital José Gregorio Hernández, Las Tres Rosas, Tumeremo 8057, Bolívar, Venezuela",Hospital,-61.498188,7.2966339
160,Bolívar,"Policlínica Guayana, Calle La Paz, Ciudad Guayana 8050, Bolívar, Venezuela",Clínica,-62.7162764,8.3073154
161,Bolívar,"Instituto Clínico Primero De Mayo, Calle Independencia, Ciudad Guayana 8051, Bolívar, Venezuela",Clínica,-62.6351564,8.3610317
162,Bolívar,"Clínica Virgen Del Carmen, Calle Anzuateguí, Ciudad Guayana 8051, Bolívar, Venezuela",Clínica,-62.6537139,8.3389107
163,Bolívar,"Unidad De Cirugía Santa Isabel, Guatemala, Ciudad Guayana 8050, Bolívar, Venezuela",Clínica,-62.7190013,8.3059729
164,Bolívar,"Módulo, Calle Barrancas, Ciudad Guayana 8050, Bolívar, Venezuela",Hospital,-62.7023679,8.3080138
165,Bolívar,"Instituto Clínico Infantil E Integral, Carrera Amnizana, Ciudad Guayana 8051, Bolívar, Venezuela",Clínica,-62.6695638,8.353209
166,Bolívar,"Estado Bolivar , Municipio  , Via Car Caroni Cachamay Hospital Dr. Americo Babo Hospital Tipo I Campo A1 Ministerio Del Poder Popular Para La Energía Y Petróleo, Campo De Ferrominera, Ciudad Guayana,, Acas Guayana City 8050, Bolívar, Venezuela",Hospital,-62.7178895,8.3206635
167,Bolívar,"Estado Bolivar , Municipio Caroni , Dalla Costa (Caroni) Hospital Dr. Raul Leoni O. (Ivss) Hospital Tipo Iv Guaiparo San Fel Ix - Estado Bolivar San Félix, Av Via Angosturita, Ciudad Guayana 8051, Bolívar, Venezuela",Hospital,-62.6900484,8.3428913
168,Bolívar,"Estado Bolivar , Municipio  , Bolivar Caroni Once De Abril Maternidad Negra Hipolita Hospital Tipo I 25 De Marzo I Bolívar, Sector 25 De Marzo. San Felix - Edo, Ciudad Bolívar 8001, Bolívar, Venezuela",Hospital,-63.5490552,8.1400915
169,Bolívar,"Estado Bolivar , Municipio Caroni , Once De Abril Evaristo Rodriguez (Cais) Establecimientos Públicos (Alcaldías) 25 De Marzo Iii 25 De M Arzo, Sector 3 Once De Abril, 8051, Bolívar, Venezuela",otras,-62.6031004,8.4017419
170,Bolívar,"Estado Bolivar , Municipio  , Caroni Simon Bolivar Clinica Palua Clínica Privada Parcelas Del Roble Roble Por Fuera, Parroquia Simon Bolivar Sector Privado, Guayana City 8051, Bolívar, Venezuela",Privada,-62.6845078,8.3593359
171,Bolívar,"Estado Bolivar , Municipio  , Caroni Simon Bolivar Ipasme San Felix Unidades Tipo Iii Manoa Avda. Gumilla Con Av. Antonio De Berríos Ipasme, Av José Gumilla, Ciudad Guayana 8051, Bolívar, Venezuela",otras,-62.6599404,8.3525842
172,Bolívar,"Estado Bolivar , Municipio  , Ordaz Parroquia Unare, Caroni Unare Centro De Salud Las Amazonas (Cais) Establecimientos Públicos (Alcaldías) Las Amazonas Diagonal Al Colegio Fe Y Alegria, Puerto Alcaldías, Barrio Las Amazonas, Frente Al Mercal,, Calle Vidal Con Avenida Urbina, Calle Urbina, Cdad. Bolívar 8001, Bolívar, Venezuela",otras,-63.5493888,8.121743
173,Bolívar,"Estado Bolivar , Municipio Caroni , Universidad Hospital Uyapar (Ivss) Hospital Tipo Iii Jardin Levante Alta Vista Sur Puerto Ordaz Ivss Guayana City 8050, Bolívar, Venezuela",Hospital,-62.7356952,8.2848283
174,Bolívar,"Estado Bolivar , Municipio Cedeño , Seccion Capital Cedeñ O Hospital Dr. Arnoldo Gabaldon Hospital Tipo I Caica Ra Del Orinoco Poblaciion De Caicara Del Orinoco Bolívar Caicara Del Orinoco 8007, Bolívar, Venezuela",Hospital,-66.170825,7.6405759
175,Bolívar,"Estado Bolivar , Municipio Cedeño , Pijiguaos Clinica Bauxilum Clínica Privada Caser Io Las Iguanitas Caicara De L Orinoco Secto Pijiguaos, 8007, Bolívar, Venezuela",Privada,-66.8081979,6.0508691
176,Bolívar,"Estado Bolivar , Municipio El Callao , Virtual El Callao Unidad De Diabetico Teofilo Griffin Otro Centro De Salud Casco Central El Callao Cal Le Bolivar, Frente Al Hotel Ritz El Callao 8056, Bolívar, Venezuela",otras,-61.819355,7.3544749
177,Bolívar,"Estado Bolivar , Municipio  , El Callao Virtual El Callao Centro De Diagnostico Integral Lomas Del Callao Centros De Diagnóstico Integral Lomas Del Callao Via La Ramona. Sector Lomas Del Callao Misión Barrio Adentro Ii, El Callao 8056, Bolívar, Venezuela",Centro de Diagnóstico Integral,-61.819355,7.3544749
178,Bolívar,"Estado Bolivar , Municipio  , Uairen Gran Sabana Seccion Capital Gran Sabana Hospital Rosario Vera Zurita Hospital Tipo I Calle Perimetral,Casco Central Bolívar, Casco Central Santa Elena De, Carretera Nacional, Troncal Sur 10, Santa Elena De Uairén 8011, Bolívar, Venezuela",Hospital,-61.1077353,4.5986736
179,Bolívar,"Estado Bolivar , Municipio Heres , Catedral Centro Medico Orinoco Clínica Privada Av. Siegart Av. S Iegar, Ciudad Bolivar 1 Avenida Siegert, Cdad. Bolívar 8001, Bolívar, Venezuela",Privada,-63.5524504,8.1302749
180,Bolívar,"Estado Bolivar , Municipio  , De Ay Heres Catedral Centro De Diagnostico Integral Antonio Jose De Sucre Centros De Diagnóstico Integral Perro Seco Al Lado De La Universidad Gran Mariscal Misión Barrio Adentro Ii, Paseo Orinoco Cruce Con Calle El Pilar,, Acucho Bolívar, Venezuela",Centro de Diagnóstico Integral,-63.580611,6.3585216
181,Bolívar,"Estado Bolivar , Municipio  , Lado Heres Catedral Hospital Militar Dr. Cesar Andres Bello D Estriban Hospital Tipo I Hospital Ministerio Del Poder Popular De La Defensa, Av. Germania Frente A Defensa Civil Al, Del Hospital Del Torax Heres, 8001, Bolívar, Venezuela",Hospital,-63.6750562,7.852839
182,Bolívar,"Estado Bolivar , Municipio  , Lado Heres Catedral Hospital Complejo Universitario Ruiz Y Paez Hospital Tipo Iv Hospital Bolívar, Av.germania Frente A Defensa Civil Al, Del Hospital Del Torax Ciudad Bolívar 8001, Bolívar, Venezuela",Hospital,-63.5315426,8.1332461
183,Bolívar,"Estado Bolivar , Municipio  , Hospitalario Universitario Ruiz Y Paez, Heres Catedral Ipasme Ciudad Bolivar Unidades Tipo Iii Hospital Ipasme, Av. 5 De Julio Detras Del Complejo, Avenida 5 De Julio, Cdad. Bolívar 8001, Bolívar, Venezuela",otras,-63.5502273,8.1361452
184,Bolívar,"Estado Bolivar , Municipio  , Heres Catedral Uam Subtte(B) (F) Omaira Rodriguez Establecimientos Públicos (Alcaldías) Sector Bomberos Municipales Sede De Bomberos Municipales Bolívar, Catedral, 8001, Bolívar, Venezuela",otras,-63.5393031,8.1365934
185,Bolívar,"Estado Bolivar , Municipio Heres , Catedral Hospital Hector Nouel Joubert (Ivss) Hospital Tipo Iii Sector Seguro Social Paseo Meneses Ciudad Bolívar 8001, Bolívar, Venezuela",Hospital,-63.5493454,8.1289465
186,Bolívar,"Estado Bolivar , Municipio Heres , Vista Hermosa Cruz Roja Bicentenario (Centro Materno Infantil ) Otro Centro De Salud Barri O Bicentenario Av. Libertador Bolívar Ciudad Bolívar 8001, Bolívar, Venezuela",otras,-63.5260075,8.071224
187,Bolívar,"Estado Bolivar , Municipio Bolivariano Angostura , Seccion Capital Angos Tura Hospital Guri Ormesa Hospital Tipo I Calle Alameda, Guri 8003, Bolívar, Venezuela",Hospital,-63.0409456,7.772875
188,Bolívar,"Estado Bolivar , Municipio  , Bolivariano Angostura Seccion Capital Angostura Centro De Diagnostico Integral Bolivariano Angostura (Seccion Capital) Centros De Diagnóstico Integral Urb. Cachamay Bajos De Cayaurima, Sector Cayaurima Misión Barrio Adentro Ii, Sección Capital Angostura, 8003, Bolívar, Venezuela",Centro de Diagnóstico Integral,-63.250355,7.6268656
189,Bolívar,"Estado Bolivar , Municipio  , Ferr Bolivariano Angostura Santa Barbara Clinica Piar Clínica Privada Ciudad Piar Sector Privado, Ciudad Piar, Campamento De, Rominera Ciudad Piar 8003, Bolívar, Venezuela",Privada,-63.3269787,7.4498515
190,Bolívar,"Estado Bolivar , Municipio  , Capital Roscio Municipio Roscio Parroquia Seccion, Roscio Seccion Capital Roscio Ipasme Roscio Unidades Tipo I Alto Peru Ipasme, Variedades San Miguel Arcangel., Sector Alto Peru Calle Juncal Diagonal A, Sección Capital Roscio, 8055, Bolívar, Venezuela",otras,-62.1688572,7.1259389
191,Bolívar,"Estado Bolivar , Municipio Sifontes , Seccion Capital Sifon Tes Hospital Dr. Jose Gregorio Hernandez Hospital Tipo I Mor Iche Ii Final Av. Tres Rosas, Sector Moriche Ii Bolívar Tumeremo 8057, Bolívar, Venezuela",Hospital,-61.4987004,7.2964456
192,Carabobo,"Carabobo ,  Central ,  “Valencia Edo. Carabobo,Parroquia La Candelaria, Av. Lisandro Alvarádo Sector El Cementerio” ,  02418610104
02418610114",otras,-68.019012,10.170423
193,Carabobo,"Ambulratorio Del S.s.o. ""La Elvira"", Avenida Principal, Puerto Cabello 2050, Carabobo, Venezuela",Hospital,-68.0515591,10.4538976
194,Carabobo,"Maternidad Del Este, Calle Navas Spínola, Valencia 2001, Carabobo, Venezuela",Hospital,-67.9965508,10.189419
195,Carabobo,"Módulo Libertador, Urb. Libertador, Tocuyito 2035, Carabobo, Venezuela",Hospital,-68.0810486,10.0833197
196,Carabobo,"Cruz Roja, Av Segrestaa, Puerto Cabello 2050, Carabobo, Venezuela",Hospital,-68.0087119,10.466936
197,Carabobo,"Hospital Simon Bolivar - Mariara, Avenida Principal Los Tamarindos, Aguas Calientes 2017, Carabobo, Venezuela",Hospital,-67.7001086,10.2854308
198,Carabobo,"Medicatura Rural De Urama, Ambulatorio Urama, Urama, Carabobo, Urama 2051, Carabobo, Venezuela",Hospital,-68.3202673,10.4583343
199,Carabobo,"Centro Medico Dr. Guerras Mendez, Calle 103 Rondón, Valencia 2001, Carabobo, Venezuela",Hospital,-67.9997064,10.1855476
200,Carabobo,"Movilab, Calle 152, Valencia 2001, Carabobo, Venezuela",Clínica,-68.0133227,10.2202827
201,Carabobo,"El Gran Poder De Dios, Avenida 104 Soublette, Valencia 2001, Carabobo, Venezuela",Clínica,-68.0079098,10.1857406
202,Carabobo,"Policlínica Los Guayos, Carretera Nacional, Los Guayos 2011, Carabobo, Venezuela",Clínica,-67.9391282,10.1886214
203,Carabobo,"Módulo Viviano Vargas, Casa De Islia, Bejuma 2040, Carabobo, Venezuela",Hospital,-68.2611606,10.1707025
204,Carabobo,"Dr. Luis Guada Lacau, Av. 104 A, Naguanagua 2005, Carabobo, Venezuela",Hospital,-68.017905,10.2531422
205,Carabobo,"Policlínica Mariara, Calle Diego De Tovar, Mariara 2017, Carabobo, Venezuela",Clínica,-67.7145263,10.285299
206,Carabobo,"Las  24 Horas, Av. González Arévalo, Guacara 2015, Carabobo, Venezuela",Clínica,-67.8783987,10.2288821
207,Carabobo,"Clínica Renace, Calle 137, Valencia 2001, Carabobo, Venezuela",Clínica,-68.0099762,10.2084253
208,Carabobo,"Policlínica Urdaneta, 2050 Calle 16 Ayacucho, Puerto Cabello 2050, Carabobo, Venezuela",Clínica,-68.0164691,10.4697269
209,Carabobo,"Centro De Especialidades Quirúrgicas Guacara, Calle Arevalo Gonzales Cc Mariflor Local 87, Troncal 1, Guacara 2015, Carabobo, Venezuela",Clínica,-67.8789408,10.2290258
210,Carabobo,"Centro Medico Sinai, Calle Vargas Cruce Con Martin Tovar C.c Cartujo Local 3 Pb, Valencia 2001, Carabobo, Venezuela",Clínica,-68.0002161,10.1864647
211,Carabobo,"Ambulatorio Tipo Ii Mocundo, Calle Páez, 2015, Carabobo, Venezuela",Hospital,-67.8728135,10.2074944
212,Carabobo,"Módulo La Cabrera, Calle Páez, La Guaricha 2017, Carabobo, Venezuela",Hospital,-67.6764534,10.2811132
213,Carabobo,"San Rafael, 2001,, Valencia 2001, Carabobo, Venezuela",Clínica,-67.9951791,10.1731696
214,Carabobo,"Cdi Ciudad Alianza, Avenida Principal De Aguasal, Guacara 2016, Carabobo, Venezuela",Hospital,-67.9004968,10.2011455
215,Carabobo,"Consultorio Medico Apamates, Av. Nte. - Sur, Valencia 2001, Carabobo, Venezuela",Hospital,-67.9747378,10.1265608
216,Carabobo,"Estado  Carabobo , Ciudad Bejuma Av. Los Fundadores Con Calle Vargas. Bejuma. Centro Clinico Los Fundadores, C.a. . Teléfonos:  Telefax: (0249) 793.4552",Privada,-68.264814,10.171128
217,Carabobo,"Estado  Carabobo , Ciudad Bejuma Av. Agustín Betancourt Cruce Con Av. Los Fundadores. Bejuma. Policlinico Bejuma, C.a. . Teléfonos:  (0249) 793.4637 / 4477 / 4461 /
793,2300",Privada,-68.254261,10.171488
218,Carabobo,"Estado  Carabobo , Ciudad Guacara Calle Arevalo González, Sector El Placer Nro 93, Guacara Centro Medico Quirurgico Alma Auxiliadora, C.a. . Teléfonos:  0245-565,2059 / Fax. 565-2187",Privada,-67.8787052,10.2301854
219,Carabobo,"Estado  Carabobo , Ciudad Guacara Calle Arevalo Gonzalez C/C Urdaneta, Casa Nro.
75. Guacara Centro De Especialidades Quirurgicas Guacara, C.a. . Teléfonos:  0245-564,0782 / Fax: 565,0482",Privada,-67.8772338,10.2245739
220,Carabobo,"Estado  Carabobo , Ciudad Guigue Calle Ambrosio Plaza, Entre Arvelo Y Avila, Edif. Santa Paula, Sector Coticita. Centro Clinico Santa Paula Ca . Teléfonos:  0245-341,1983 / 341,1356 / 341,1451 /
Fax: 341,1259",Privada,-67.7812751,10.0832333
221,Carabobo,"Estado  Carabobo , Ciudad Los Guayos Calle Páez, No. 14 – Los Guayos  Valencia. Centro De Especialidades Quirurgicas San Antonio De Padua . Teléfonos:  (0241) 615,0861 / 0862 / 0865 /",Privada,-67.9391591,10.1894981
222,Carabobo,"Estado  Carabobo , Ciudad Los Guayos Av. Bolívar Los Guayos C/C Negro Primero C.c. Don Miguel, Valencia Centro Medico Los Guayos (Admon De Sev. De S Las 24 Ca) . Teléfonos:  (0241)  833.1553 / 834,3403",Privada,-67.9886033,10.15559
223,Carabobo,"Estado  Carabobo , Ciudad Los Guayos Av. Bolívar C/Calle Bruzual, Sector Los Guayos. Valencia. Policlinica Los Guayos . Teléfonos:  (0241)619.7054 / 7055 / 7056",Privada,-67.9972104,10.1579312
224,Carabobo,"Estado  Carabobo , Ciudad Mariara Calle Diego De Tovar, No. 88. Mariara. Policlinica Mariara . Teléfonos:  (0243) 263.1694 / Telefax:  263.1956",Privada,-67.7140162,10.2886542
225,Carabobo,"Estado  Carabobo , Ciudad Moron Carretera Panamericana Moron-San Felipe Entrada Colinas De Mara Ii, Moron - Carabobo Centro De
Especialidades Panamericano, C.a . Teléfonos:  0242-372,1559 / 372,2844",Privada,-68.2085313,10.4808559
226,Carabobo,"Estado  Carabobo , Ciudad Naguanagu A Calle Sucre C/C Puerto Cabello (Diagonal Al Colegio Lisandro Lecuna) Local 3-0.
Naguanagua Centro Clinico La Milagrosa, C.a. . Teléfonos:  (0241) 866,1204/ 868,0989  / Fax.
866,1133",Privada,-68.0142653,10.256456
227,Carabobo,"Estado  Carabobo , Ciudad Naguanagu A Final Av. Universidad, Calle Valmore
Rodriguez, Local Nro.10, Municipio Naguanagua, Carabobo. Centro Clinico Naguanagua, C.a. . Teléfonos:  0241-8663895 / 8662252 / 8916924",Privada,-68.0184284,10.2786893
228,Carabobo,"Estado  Carabobo , Ciudad Puerto Cabello Av. Juan José Flores C/C Calle No.46. Rancho Grande. Puerto Cabello. Edo. Carabobo. Centro Clinico Del Caribe, C.a . Teléfonos:  (0242)  362.1033 / 362.0011",Privada,-68.0064627,10.4523394
229,Carabobo,"Estado  Carabobo , Ciudad Puerto Cabello Av. San Juan José Flores, Entre Calles 38 Y 39. Puerto Cabello Centro Clinico San Jose . Teléfonos:  (0242) 361.4408.",Privada,-68.0067918,10.4563474
230,Carabobo,"Estado  Carabobo , Ciudad Puerto Cabello Calle Miranda Con Cruce Con Av. Bolivar,
Edif. Ramila, Puerto Cabello Centro Quirurgico
Ambulatorio Dos, C.a. . Teléfonos:  0242-3618849 / 0624",Privada,-68.0100833,10.4721464
231,Carabobo,"Estado  Carabobo , Ciudad Puerto Cabello Calle Santa Bárbara Cruce Con Calle Miranda. Puerto Cabello. Edo. Carabobo Clinica Guerra Mas, C.a. . Teléfonos:  0242 – 361.1222 / 1223 /  362.2767 -
361.6604.",Privada,-68.0116459,10.471921
232,Carabobo,"Estado  Carabobo , Ciudad Puerto Cabello Av. Juan José Flores C/C Rondon, Qta Casiciaco, Nro. S/N, Sector Casco Central. Puerto Cabello. Hospital De Clinicas San Agustin Pto. Cabello,Ca. . Teléfonos:  0242-558,3119 / Fax: 361,0562",Privada,-68.008255,10.467403
233,Carabobo,"Estado  Carabobo , Ciudad Puerto Cabello Calle Ayacucho. Puerto Cabello. Edo. Carabobo. Policlinica Urdaneta . Teléfonos:  (0242)  361.7208",Privada,-68.0166102,10.4696799
234,Carabobo,"Estado  Carabobo , Ciudad San Diego Av. Intercomunal Don Julio Centeno, Entre Urb. El Morro Ii Y C.c. Fin De Siglo. Municipio San Diego. Centro Medico Valle De San Diego . Teléfonos:  (0241) 300.0300 / 872.5022 / 0190/
6499/ 0448/ 2433",Privada,-67.9652088,10.2289818
